,tweet_id,user,time,tweet_text,location,hashtags,search_term
438,1328297022932217860,FilAmVA,Mon Nov 16 11:21:03 +0000 2020,Virginia man sentenced in Walmart barcode swap - https://t.co/fGexvGn8Vz https://t.co/oXNWGdcLqu https://t.co/V1z2D1qLvo,"Virginia, USA",,Walmart
439,1328295631635492867,momochangames,Mon Nov 16 11:15:31 +0000 2020,"@SKMorefield @JusticeBrowsing @SWAtlasHoover Maybe it’s because people aren’t adhering to said measures. I mean my neighbors held parties and social gatherings all the time, won’t wear masks, local businesses weren’t forcing people to wear masks, neither were the big stores like Walmart.  So yeah it didn’t work.","Virginia, USA",,Walmart
440,1328290277942042624,stephy905,Mon Nov 16 10:54:15 +0000 2020,RT Pretty Please #Win $100 your way!! Target? Walmart? iTunes? Best Buy? PayPal? Single Blog #Giveaway! WW  11/30 https://t.co/0hBP9mQHTO,Canada,"Win,Giveaway,",Walmart
441,1328289775762214912,GugaRasec,Mon Nov 16 10:52:15 +0000 2020,"RT @Lbabinz: Walmart Black Friday Early Deals (Nov 19 - 25)
- 1st Party Switch Games $49.96
- Ghost of Tsushima, FFVII $49.96
- Assassin's…","Santa Monica, CA 🇺🇸",,Walmart
442,1328286170267197440,MH4182020,Mon Nov 16 10:37:56 +0000 2020,i just remembered i saw rubber soul on vinyl at walmart and i didnt buy it ....,new england,,Walmart
443,1328280138463780864,KenWarnock,Mon Nov 16 10:13:57 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…","Royal Oak, Michigan",,Walmart
444,1328276442434727937,ReaumeMike,Mon Nov 16 09:59:16 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…",Canada,,
445,1328271226033344512,katwarner3,Mon Nov 16 09:38:33 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…","Pennsylvania, USA",,Walmart
446,1328264468040732672,bapcsalescanada,Mon Nov 16 09:11:41 +0000 2020,Walmart Early Black Friday Deals (Nov 19 to Nov 25) https://t.co/JYfZNAkRrJ,Canada,,Walmart
447,1328261343699472385,SanBotAi,Mon Nov 16 08:59:16 +0000 2020,"KKR, Rakuten to acquire most of Walmart’s stake in Japanese supermarket chain Seiyu https://t.co/smjhxndKAe",Mexico City,,Walmart
448,1328255013458767872,OGLyd,Mon Nov 16 08:34:07 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
449,1328250103816101889,mohamed_shiyan,Mon Nov 16 08:14:37 +0000 2020,RT @KerrySomewhere: I’m back to wearing a Liverpool shirt today &amp; on my way to Walmart to get this jug filled.😂 It’s a 35 minute walk in 84…,"Malecity, Maldives",,Walmart
450,1328249770566164485,The_Ritty,Mon Nov 16 08:13:17 +0000 2020,@FlexG7games @2KBattlegrounds @Walmart Pretty sure he was in it.,Canada,,Walmart
451,1328248702029361152,TodoTiempo,Mon Nov 16 08:09:02 +0000 2020,Walmart just released its second round of Black Friday 2020 deals https://t.co/NDGrI2R4YC,San Juan PR,,Walmart
452,1328248415826833409,real_davidjames,Mon Nov 16 08:07:54 +0000 2020,"@roussin_brent HEY @roussin_brent @BrianPallister STOP CRUSHING SMALL BUSINESSES. Under what logic can you keep Walmart and Cabellas open to serve 100s-1000s of ppl daily, but mom and pops who faithfully serve 10-50 customers a day to stay afloat have to close?! #FIXTHIS","Winnipeg, Canada","FIXTHIS,",Walmart
453,1328241593934098434,cchychowski,Mon Nov 16 07:40:48 +0000 2020,"RT @KaraPassey: 1. Shaming people for shopping at Walmart (IN A PANDEMIC) is classist
2. The MBGov is the one at fault for letting small bu…",,,Walmart
454,1328240576903438337,RustyJEST,Mon Nov 16 07:36:45 +0000 2020,"@LibipsNeil @JasonQuest3 Bc so many won't wear masks, &amp; don't bother 2 observe distance, it unfairly limits &amp; threatens others. I think it's been several wks 4 me. I signed up for Walmart delivery so now I don't even have 2 go pick up groceries. Fewer driving trips = less possibility of an accident.",Florida,,Walmart
455,1328240431579140096,rfd_hotdeals,Mon Nov 16 07:36:11 +0000 2020,[Walmart] Rain-X -40°C De-Icer Washer Fluid 4-Pack $7.97 (19 Nov - 25 Nov) https://t.co/xgTCiVKXH3,Canada,,Walmart
456,1328240117157281792,IVote2018,Mon Nov 16 07:34:56 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…","Los Angeles, CA",,Walmart
457,1328238942865526784,marbletemples,Mon Nov 16 07:30:16 +0000 2020,(open rp) i smoke a blunt and leave you inside walmart with my grandma on my dad’s side,"Michigan, USA",,Walmart
458,1328238677722599424,marbletemples,Mon Nov 16 07:29:12 +0000 2020,@C4VVES @NewYorkFBI yeah u gonna need it for when i leave you in the walmart with my grandma,"Michigan, USA",,Walmart
459,1328235753839607808,dvjans,Mon Nov 16 07:17:35 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
460,1328233678678466562,dannyJcervantes,Mon Nov 16 07:09:21 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…","Alabama, USA",,Walmart
461,1328233563993509888,Angelux1111,Mon Nov 16 07:08:53 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",Earth,,Walmart
462,1328233510126166018,DeLaHay14534,Mon Nov 16 07:08:40 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",Planet Earth,,Walmart
463,1328233229871181824,jediknightkhan,Mon Nov 16 07:07:34 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
464,1328232353735446531,spacemanatee,Mon Nov 16 07:04:05 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
465,1328232089045626880,Motwera,Mon Nov 16 07:03:02 +0000 2020,"RT @Lbabinz: Walmart Black Friday Early Deals (Nov 19 - 25)
- 1st Party Switch Games $49.96
- Ghost of Tsushima, FFVII $49.96
- Assassin's…","Toronto, Ontario",,Walmart
466,1328232082137632769,CrashyNews,Mon Nov 16 07:03:00 +0000 2020,"RT @Lbabinz: Walmart Black Friday Early Deals (Nov 19 - 25)
- 1st Party Switch Games $49.96
- Ghost of Tsushima, FFVII $49.96
- Assassin's…",Wumpa Islands,,Walmart
467,1328231841543958532,planetscape,Mon Nov 16 07:02:03 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
468,1328231222074478592,RapidRundowns,Mon Nov 16 06:59:35 +0000 2020,"RT @Lbabinz: Walmart Black Friday Early Deals (Nov 19 - 25)
- 1st Party Switch Games $49.96
- Ghost of Tsushima, FFVII $49.96
- Assassin's…",,,Walmart
469,1328231007330373633,aloadofhupla,Mon Nov 16 06:58:44 +0000 2020,"RT @Lbabinz: Walmart Black Friday Early Deals (Nov 19 - 25)
- 1st Party Switch Games $49.96
- Ghost of Tsushima, FFVII $49.96
- Assassin's…",they/them,,Walmart
470,1328230770843013121,Grahamchad89,Mon Nov 16 06:57:47 +0000 2020,RT @CFIB: Manitoba's new lockdown shuts down all small retailers to in-store commerce but allows Walmart and Costco to sell t-shirts and TV…,"Rankin inlet , Nunavut ,Canada",,Walmart
471,1328229410118508545,liam11113,Mon Nov 16 06:52:23 +0000 2020,RT @arress83: RT Pretty Please #Win $100 your way!! Target? Walmart? iTunes? Best Buy? PayPal? Single Blog #Giveaway! WW  11/30 //www.peanu…,,"Win,Giveaway,",Walmart
472,1328228844487184384,rfd_hotdeals,Mon Nov 16 06:50:08 +0000 2020,"[Walmart] Acer 27"" 2560x1440 144hz 1ms Gaming Monitor $299 (STARTS NOV 19) https://t.co/PSZ8Av6Qkx",Canada,,Walmart
473,1328224478661324803,VCBVon,Mon Nov 16 06:32:47 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…","Brooklyn, baby!",,Walmart
474,1328223840254640134,yayayarndiva,Mon Nov 16 06:30:15 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…","Sonoma County, California",,Walmart
475,1328222185878659073,BMouler,Mon Nov 16 06:23:40 +0000 2020,"KKR, Rakuten to acquire most of Walmart’s stake in Japanese supermarket chain Seiyu https://t.co/z7xu3w7Ok6 #VC","San Juan, Puerto Rico","VC,",Walmart
476,1328221555361517569,usheee,Mon Nov 16 06:21:10 +0000 2020,@SofiaaSolis En Walmart,"Oaxaca, México",,Walmart
477,1328221402911166464,Yeraski,Mon Nov 16 06:20:34 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",United States,,Walmart
478,1328221288956129282,Champs13,Mon Nov 16 06:20:07 +0000 2020,"RT @Lbabinz: Walmart Black Friday Early Deals (Nov 19 - 25)
- 1st Party Switch Games $49.96
- Ghost of Tsushima, FFVII $49.96
- Assassin's…",,,Walmart
479,1328220604038750208,OjeiNoWay,Mon Nov 16 06:17:23 +0000 2020,"RT @Lbabinz: Walmart Black Friday Early Deals (Nov 19 - 25)
- 1st Party Switch Games $49.96
- Ghost of Tsushima, FFVII $49.96
- Assassin's…",he/him,,Walmart
480,1328220011068936192,Sandra_L_Sutter,Mon Nov 16 06:15:02 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…","Calgary, Alberta",,
481,1328219942898987008,coldellen,Mon Nov 16 06:14:46 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
482,1328219774854324224,ryology,Mon Nov 16 06:14:06 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…","Tally, Fl",,Walmart
483,1328218859980148736,LandonRoss144,Mon Nov 16 06:10:27 +0000 2020,@XmagikJ20 I rather leave it on the shelves of Walmart,"Virginia, USA",,Walmart
484,1328218335423684611,NancyGaldeano,Mon Nov 16 06:08:22 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…","Nebraska, USA",,Walmart
485,1328218300841648129,jeffgerard,Mon Nov 16 06:08:14 +0000 2020,"@Sundae_Gurl I just get randomgirllotsofnumbers dm me and I look at ""her"" new account and see maybe one post from the past 4 hours and 2 followers, following 900...and she says ""hello dear"". The ""dear"" gets me every time and I, without prompt, run to Walmart and buy a steam card lol 😂",Canada,,Walmart
486,1328217475616436225,TheCorgay,Mon Nov 16 06:04:57 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",Seattle,,Walmart
487,1328216666879221760,TheFebrileMuse,Mon Nov 16 06:01:45 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",USA,,Walmart
488,1328216364524347392,serious_meerkat,Mon Nov 16 06:00:33 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",Australia,,Walmart
489,1328215986504273925,raymond_bradly,Mon Nov 16 05:59:02 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…","Edmonton, AB, El Sargento BCS",,
490,1328214933884944385,jeannetix,Mon Nov 16 05:54:51 +0000 2020,"RT @CFIB: Important email to CFIB from @mcnallyrobinson: ""As Manitobans owning an independent bookstore, we're very frustrated about being…","On 📲 in St. Albert, 🆎 🇨🇦",,
491,1328214932383559681,Dappy_52,Mon Nov 16 05:54:51 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
492,1328214466551418880,lizditz,Mon Nov 16 05:53:00 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…","San Mateo County, California",,Walmart
493,1328211628018577409,Tunable982,Mon Nov 16 05:41:43 +0000 2020,"RT @Lbabinz: Walmart Black Friday Early Deals (Nov 19 - 25)
- 1st Party Switch Games $49.96
- Ghost of Tsushima, FFVII $49.96
- Assassin's…",Québec,,Walmart
494,1328211557281566721,CanaryAmerica,Mon Nov 16 05:41:26 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
495,1328211252028563456,liv__scott,Mon Nov 16 05:40:14 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
496,1328210611088601088,69NiceBot69,Mon Nov 16 05:37:41 +0000 2020,"RT @Lbabinz: Walmart Black Friday Early Deals (Nov 19 - 25)
- 1st Party Switch Games $49.96
- Ghost of Tsushima, FFVII $49.96
- Assassin's…",,,Walmart
497,1328210599692693512,Lbabinz,Mon Nov 16 05:37:38 +0000 2020,"Walmart Black Friday Early Deals (Nov 19 - 25)
- 1st Party Switch Games $49.96
- Ghost of Tsushima, FFVII $49.96
- Assassin's Creed Odyssey / Origins, Destroy All Humans, more $19.96
- SEGA Genesis Mini $69.96
- Spyro, CTR,Days Gone, Death Stranding $29.96
https://t.co/g9A0DcMz8Z https://t.co/t9Qw5jMzGr",Canada,,Walmart
498,1328210436488114177,cmkevnick,Mon Nov 16 05:36:59 +0000 2020,"@nixw20 My daughter says we now look like a Walmart distribution center with all the disinfecting wipes, spray and hand sanitizer we have. However come to my house, have an extra set of clothes to change into while I wash the ones you came in and have you shower.",Michigan,,Walmart
499,1328208826030567424,____yianni_____,Mon Nov 16 05:30:35 +0000 2020,@LeBlorstOfTimes Does anyone know where u can see Walmart inventory online?,"Michigan, USA",,Walmart
500,1328208381929287682,Ignaciorobles,Mon Nov 16 05:28:49 +0000 2020,@Zaphirako Cof cof!! Oferta en Walmart! Cof cof!. 🤣 https://t.co/NRVhwDet03,"Guadalajara, Mexico",,Walmart
501,1328208344675389440,fthepsirigmail1,Mon Nov 16 05:28:40 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",,,Walmart
502,1328208285309280265,lunggwai,Mon Nov 16 05:28:26 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",NY,,Walmart
503,1328206986735878144,dprnesq,Mon Nov 16 05:23:17 +0000 2020,"RT @QasimRashid: COVID19 has closed 20% of small biz forever &amp; made Amazon &amp; Walmart founders $133B richer😳

This holiday season—join the #…",San Francisco Bay Area,,Walmart
504,1328206182557880320,rfd_hotdeals,Mon Nov 16 05:20:05 +0000 2020,[Walmart] YMMV - Dawn Platinum Powerwash Dish Spray ($3) https://t.co/ejk2pnisRD,Canada,,Walmart
505,1328206180813066240,rfd_hotdeals,Mon Nov 16 05:20:05 +0000 2020,[Walmart] Walmart Photo Center - Free 6x8 Value Calendar (Santa's Saturday Surprise!) Surprise every Saturday until Dec 26 https://t.co/NhuiqKT7rq,Canada,,Walmart
